DATE,CPI_YoY
1992-07-01,0.031571218795888534
1992-08-01,0.030746705710102518
1992-09-01,0.029927007299270114
1992-10-01,0.03279883381924198
1992-11-01,0.031204644412191396
1992-12-01,0.02966714905933454
1993-01-01,0.03253796095444694
1993-02-01,0.032467532467532534
1993-03-01,0.030194104960460155
1993-04-01,0.031563845050215145
1993-05-01,0.0322118826055835
1993-06-01,0.029978586723768963
1993-07-01,0.028469750889679624
1993-08-01,0.02840909090909083
1993-09-01,0.027639971651311157
1993-10-01,0.02752293577981657
1993-11-01,0.027445460942997935
1993-12-01,0.028109627547435068
1994-01-01,0.02450980392156854
1994-02-01,0.02515723270440251
1994-03-01,0.026517794836008246
1994-04-01,0.02364394993045882
1994-05-01,0.02288488210818307
1994-06-01,0.02494802494802495
1994-07-01,0.0269896193771626
1994-08-01,0.02900552486187835
1994-09-01,0.02965517241379323
1994-10-01,0.026098901098901228
1994-11-01,0.026027397260274032
1994-12-01,0.02597402597402576
1995-01-01,0.028708133971291794
1995-02-01,0.02862985685071595
1995-03-01,0.027872195785180187
1995-04-01,0.03125000000000022
1995-05-01,0.031186440677966054
1995-06-01,0.030425963488843744
1995-07-01,0.028301886792452713
1995-08-01,0.026174496644295386
1995-09-01,0.0254521098459477
1995-10-01,0.027443105756358666
1995-11-01,0.02603471295060067
1995-12-01,0.025316455696202667
1996-01-01,0.027906976744185963
1996-02-01,0.02717031146454607
1996-03-01,0.028439153439153486
1996-04-01,0.02832674571805005
1996-05-01,0.02827087442472065
1996-06-01,0.028215223097112663
1996-07-01,0.028833551769331667
1996-08-01,0.028122956180510084
1996-09-01,0.030045721750489918
1996-10-01,0.030618892508143203
1996-11-01,0.03253090435914108
1996-12-01,0.03378817413905133
1997-01-01,0.030381383322559907
1997-02-01,0.030322580645161246
1997-03-01,0.027652733118971096
1997-04-01,0.02434336963484962
1997-05-01,0.02237851662404089
1997-06-01,0.02233567326100827
1997-07-01,0.021656050955414008
1997-08-01,0.022900763358778775
1997-09-01,0.0221940393151554
1997-10-01,0.020859671302149163
1997-11-01,0.018903591682419618
1997-12-01,0.016970458830924073
1998-01-01,0.016311166875784044
1998-02-01,0.01440200375704448
1998-03-01,0.013767209011263937
1998-04-01,0.014383989993745905
1998-05-01,0.016885553470919357
1998-06-01,0.01622971285892638
1998-07-01,0.0174563591022443
1998-08-01,0.016169154228855787
1998-09-01,0.014267990074441794
1998-10-01,0.014860681114551078
1998-11-01,0.014842300556586308
1998-12-01,0.01606922126081578
1999-01-01,0.016666666666666607
1999-02-01,0.016666666666666607
1999-03-01,0.01728395061728394
1999-04-01,0.02281134401972884
1999-05-01,0.02091020910209096
1999-06-01,0.019656019656019597
1999-07-01,0.021446078431372584
1999-08-01,0.022643818849449104
1999-09-01,0.02629969418960254
1999-10-01,0.0256253813300793
1999-11-01,0.026203534430225606
1999-12-01,0.02676399026763998
2000-01-01,0.02792956891317555
2000-02-01,0.032179720704310855
2000-03-01,0.03762135922330101
2000-04-01,0.03013863773357439
2000-05-01,0.031325301204819134
2000-06-01,0.03734939759036138
2000-07-01,0.03599280143971195
2000-08-01,0.033512866546977715
2000-09-01,0.0345649582836709
2000-10-01,0.03450327186198687
